#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_3176	NC_002947.4	5264247	5264329	83	PP_4639			
locus_3178	NC_002947.4	5266612	5266764	153	PP_4641	PP_4642	operon 615	
locus_3179	NC_002947.4	5267152	5267414	263		PP_4643		
locus_3180	NC_002947.4	5270339	5270514	176	PP_4644	PP_4645		
locus_3181	NC_002947.4	5271835	5272049	215	PP_4646	PP_4647		
locus_3182	NC_002947.4	5272758	5272853	96		PP_4648		
locus_3185	NC_002947.4	5276697	5277039	343	PP_4651	PP_4652	operon 616	
locus_3186	NC_002947.4	5278261	5278489	229		PP_4653		operon 617
locus_3188	NC_002947.4	5282341	5282473	133	PP_4656	PP_4657		
locus_3189	NC_002947.4	5283425	5283595	171		PP_4658		
locus_3190	NC_002947.4	5287306	5287422	117	PP_4659			
locus_3191	NC_002947.4	5288320	5288502	183	PP_4660			
locus_3192	NC_002947.4	5289175	5289256	82	PP_4661	PP_4662		
locus_3193	NC_002947.4	5290326	5290402	77	PP_4663	PP_4664		
locus_3194	NC_002947.4	5291285	5291425	141		PP_4665		
locus_3196	NC_002947.4	5294387	5294518	132	PP_4667	PP_4668		
locus_3197	NC_002947.4	5297926	5298025	100	PP_4671		operon 618	
locus_3198	NC_002947.4	5307252	5307436	185	PP_4674		operon 619	
locus_3199	NC_002947.4	5307557	5307687	131	PP_5SG			
locus_3200	NC_002947.4	5310590	5310823	234	PP_23SG			
locus_3201	NC_002947.4	5310900	5310995	96	PP_t51			
locus_3202	NC_002947.4	5311073	5311159	87	PP_t50			
locus_3203	NC_002947.4	5312682	5313394	713	PP_16SG			
locus_3204	NC_002947.4	5315014	5315080	67	PP_4676		operon 620	
locus_3205	NC_002947.4	5315933	5316082	150	PP_4677			
locus_3207	NC_002947.4	5319374	5319781	408	PP_4680		operon 621	
locus_3208	NC_002947.4	5320915	5320929	15	PP_4682		operon 622	
locus_3209	NC_002947.4	5323252	5323366	115	PP_4683	PP_4684		
locus_3210	NC_002947.4	5324930	5325087	158		PP_4685		
locus_3211	NC_002947.4	5326432	5326533	102	PP_4686			
locus_3212	NC_002947.4	5329220	5329367	148	PP_4689	PP_4690	operon 623	
locus_3213	NC_002947.4	5331561	5331770	210	PP_4692	PP_4693		
locus_3215	NC_002947.4	5333169	5333410	242		PP_5704		
locus_3217	NC_002947.4	5337994	5338772	779		PP_4697		operon 625
locus_3218	NC_002947.4	5340632	5340893	262		PP_4699		operon 626
locus_3219	NC_002947.4	5342555	5342760	206		PP_4701		
locus_3220	NC_002947.4	5344426	5344602	177		PP_4702		operon 627
locus_3222	NC_002947.4	5347449	5347526	78		PP_4704		
locus_3224	NC_002947.4	5351748	5352010	263	PP_4707			
locus_3227	NC_002947.4	5354691	5354783	93	PP_4709			
locus_3229	NC_002947.4	5356104	5356219	116	PP_4711			
locus_3232	NC_002947.4	5360839	5360916	78	PP_4714		operon 628	
locus_3233	NC_002947.4	5360994	5361093	100	PP_t49			
locus_3239	NC_002947.4	5366556	5366752	197	PP_4718		operon 629	
locus_3240	NC_002947.4	5367377	5367478	102	PP_4719	PP_4720		
locus_3241	NC_002947.4	5371937	5372032	96	PP_4723			
locus_3242	NC_002947.4	5373170	5373495	326	PP_4724		operon 630	
locus_3244	NC_002947.4	5375441	5375638	198	PP_4726			
locus_3245	NC_002947.4	5377565	5377665	101	PP_4727			
locus_3246	NC_002947.4	5378224	5378415	192	PP_4728	PP_4729	operon 631	
locus_3247	NC_002947.4	5380602	5380698	97	PP_4730	PP_4731		
locus_3249	NC_002947.4	5383281	5383536	256	PP_4734	PP_4735		
locus_3250	NC_002947.4	5385208	5385269	62		PP_4736		operon 632
locus_3252	NC_002947.4	5389302	5389620	319		PP_4738		
locus_3253	NC_002947.4	5389912	5390768	857		PP_4739		
locus_3256	NC_002947.4	5391896	5392090	195	PP_5709			
locus_3257	NC_002947.4	5392673	5393058	386	PP_5710	PP_4740		operon 633
locus_3258	NC_002947.4	5395423	5395522	100		PP_4741		
locus_3262	NC_002947.4	5403703	5404418	716	PP_4746		operon 634	
locus_3263	NC_002947.4	5405220	5405309	90	PP_4748			
locus_3265	NC_002947.4	5408738	5408838	101	PP_4752		operon 635	
locus_3266	NC_002947.4	5410876	5410998	123	PP_4753	PP_4754		
locus_3267	NC_002947.4	5414170	5414384	215	PP_4755			
locus_3268	NC_002947.4	5415777	5416336	560	PP_4756			
locus_3270	NC_002947.4	5419071	5419314	244	PP_4758	PP_4759	operon 636	
locus_3271	NC_002947.4	5421099	5421262	164	PP_4760			
locus_3272	NC_002947.4	5422720	5422868	149	PP_4762		operon 637	
locus_3273	NC_002947.4	5423406	5423618	213	PP_4763	PP_5712		
locus_3274	NC_002947.4	5424306	5424401	96		PP_4764		
locus_3275	NC_002947.4	5425317	5425464	148		PP_4765		
locus_3277	NC_002947.4	5429079	5429217	139	PP_4767			
locus_3279	NC_002947.4	5430319	5430478	160	PP_4769		operon 638	
locus_3280	NC_002947.4	5431238	5431404	167	PP_4770	PP_4771		
locus_3281	NC_002947.4	5432062	5432146	85		PP_5713		
locus_3284	NC_002947.4	5437559	5437953	395	PP_4775	PP_4776		
locus_3287	NC_002947.4	5440826	5440930	105	PP_4779			
locus_3288	NC_002947.4	5442584	5442790	207	PP_4780			
locus_3289	NC_002947.4	5444780	5445044	265	PP_4781	PP_4782		
locus_3290	NC_002947.4	5445843	5445855	13		PP_4783		operon 639
locus_3292	NC_002947.4	5447780	5448023	244		PP_4785		
locus_3293	NC_002947.4	5448900	5449131	232	PP_4786	PP_4787		
locus_3296	NC_002947.4	5452988	5453341	354		PP_4791		
locus_3297	NC_002947.4	5455593	5455726	134	PP_4792			
locus_3298	NC_002947.4	5456042	5456268	227	PP_4793	PP_4794		
locus_3299	NC_002947.4	5458876	5458936	61		PP_4795		operon 641
locus_3301	NC_002947.4	5460620	5460835	216		PP_4797		operon 642
locus_3303	NC_002947.4	5463350	5463447	98	PP_4799			
locus_3304	NC_002947.4	5465390	5465462	73	PP_4802		operon 643	
locus_3305	NC_002947.4	5466624	5466843	220	PP_4803			
locus_3306	NC_002947.4	5469998	5470014	17	PP_4806		operon 644	
locus_3309	NC_002947.4	5474795	5475099	305	PP_4811	PP_4812	operon 645	
locus_3311	NC_002947.4	5478881	5479017	137	PP_4816	PP_4817	operon 646	
locus_3314	NC_002947.4	5481868	5482074	207		PP_4820		operon 647
locus_3315	NC_002947.4	5483406	5483486	81		PP_4822		operon 648
locus_3316	NC_002947.4	5485095	5485240	146		PP_4823		
locus_3317	NC_002947.4	5486537	5486671	135		PP_4824		
locus_3320	NC_002947.4	5492200	5492317	118	PP_5716			
locus_3321	NC_002947.4	5496685	5496927	243	PP_4829	PP_4830	operon 649	
locus_3322	NC_002947.4	5499943	5500076	134		PP_4833		operon 651
locus_3324	NC_002947.4	5501390	5501607	218		PP_4835		operon 652
locus_3329	NC_002947.4	5506542	5506739	198		PP_4840		
locus_3330	NC_002947.4	5508147	5508395	249		PP_4841		
locus_3331	NC_002947.4	5509662	5509801	140		PP_4842		operon 653
locus_3332	NC_002947.4	5513223	5513375	153		PP_4845		
locus_3334	NC_002947.4	5516026	5516189	164	PP_4848	PP_4849		
locus_3337	NC_002947.4	5519730	5519954	225	PP_4852	PP_4853	operon 654	
locus_3340	NC_002947.4	5524873	5525212	340	PP_4857	PP_4858		
locus_3341	NC_002947.4	5525711	5525832	122		PP_4859		
locus_3343	NC_002947.4	5527622	5527723	102		PP_4861		
locus_3344	NC_002947.4	5528787	5529379	593	PP_4862			
locus_3345	NC_002947.4	5533184	5533337	154	PP_4866			
locus_3346	NC_002947.4	5534475	5534983	509	PP_4867	PP_4868	operon 655	
locus_3348	NC_002947.4	5537576	5537922	347	PP_4870	PP_4871		
locus_3349	NC_002947.4	5540986	5541300	315	PP_4872			
locus_3350	NC_002947.4	5542699	5542811	113	PP_4873			
locus_3352	NC_002947.4	5544143	5544175	33	PP_4875		operon 656	
locus_3354	NC_002947.4	5544861	5545736	876	PP_4877		operon 657	
locus_3355	NC_002947.4	5549054	5549325	272	PP_4880	PP_t46	operon 658	
locus_3356	NC_002947.4	5549413	5549500	88		PP_t47		
locus_3357	NC_002947.4	5549588	5549758	171		PP_4881		operon 659
locus_3359	NC_002947.4	5554896	5555065	170	PP_4886			
locus_3360	NC_002947.4	5555525	5555694	170	PP_4887			
locus_3361	NC_002947.4	5557630	5557959	330	PP_4888			
locus_3363	NC_002947.4	5560497	5560797	301	PP_4890		operon 660	
locus_3366	NC_002947.4	5564520	5564613	94	PP_4894			
locus_3368	NC_002947.4	5570249	5570313	65	PP_4899	PP_4900	operon 661	
locus_3369	NC_002947.4	5572131	5572221	91	PP_4901			
locus_3370	NC_002947.4	5572765	5572916	152	PP_4902	PP_4903		
locus_3372	NC_002947.4	5576149	5576278	130	PP_4905	PP_4906		
locus_3373	NC_002947.4	5577815	5577858	44		PP_4907		operon 662
locus_3375	NC_002947.4	5580865	5580965	101	PP_4909	PP_4910		
locus_3376	NC_002947.4	5583346	5583472	127	PP_4911			
locus_3379	NC_002947.4	5589792	5589922	131	PP_4916			
locus_3380	NC_002947.4	5590724	5590808	85	PP_4917			
locus_3381	NC_002947.4	5591882	5592054	173	PP_4919	PP_4920	operon 663	
locus_3382	NC_002947.4	5594054	5594197	144	PP_4921			
locus_3383	NC_002947.4	5596079	5596499	421	PP_4922	PP_4923		
locus_3384	NC_002947.4	5604288	5604527	240	PP_4925			
locus_3385	NC_002947.4	5608139	5608325	187	PP_4927		operon 664	
locus_3387	NC_002947.4	5610515	5610585	71	PP_4929	PP_4930	operon 665	
locus_3388	NC_002947.4	5610919	5611006	88		PP_4931		operon 666
locus_3390	NC_002947.4	5615522	5615651	130	PP_4934			
locus_3392	NC_002947.4	5618652	5618751	100	PP_4936	PP_4937		
locus_3395	NC_002947.4	5627502	5627693	192	PP_4944		operon 667	
locus_3396	NC_002947.4	5628531	5628636	106	PP_4945			
locus_3397	NC_002947.4	5630266	5630470	205	PP_4946	PP_4947		
locus_3398	NC_002947.4	5635491	5635632	142	PP_5718	PP_4948		
locus_3399	NC_002947.4	5637436	5637466	31		PP_4949		operon 668
locus_3400	NC_002947.4	5640229	5640337	109		PP_4951		
locus_3402	NC_002947.4	5643216	5643337	122		PP_4953		
locus_3403	NC_002947.4	5644520	5644647	128		PP_4954		
locus_3404	NC_002947.4	5647588	5647740	153	PP_4955	PP_4956		
locus_3406	NC_002947.4	5651193	5651404	212	PP_4959		operon 669	
locus_3407	NC_002947.4	5652470	5652569	100	PP_4960			
locus_3408	NC_002947.4	5652900	5653059	160	PP_4961			
locus_3410	NC_002947.4	5655546	5655696	151	PP_4964			
locus_3411	NC_002947.4	5657695	5657945	251	PP_4965	PP_4966	operon 670	
locus_3413	NC_002947.4	5660148	5660375	228		PP_4968		
locus_3414	NC_002947.4	5662077	5662208	132		PP_4969		
locus_3415	NC_002947.4	5663144	5663226	83	PP_4970	PP_4971		
locus_3417	NC_002947.4	5665705	5665986	282	PP_4973	PP_4974		
locus_3418	NC_002947.4	5667695	5668004	310	PP_4975	PP_4976		
locus_3419	NC_002947.4	5669400	5669523	124		PP_4977		
locus_3420	NC_002947.4	5670412	5670495	84		PP_4978		
locus_3421	NC_002947.4	5671582	5671750	169		PP_4979		
locus_3422	NC_002947.4	5672540	5672757	218		PP_4980		
locus_3423	NC_002947.4	5675941	5676144	204	PP_4982			
locus_3424	NC_002947.4	5678005	5678374	370	PP_4983	PP_4984		
locus_3425	NC_002947.4	5679782	5679944	163		PP_4985		
locus_3426	NC_002947.4	5681283	5681485	203	PP_4986			
locus_3430	NC_002947.4	5690343	5690580	238	PP_4992	PP_4993	operon 671	
locus_3431	NC_002947.4	5691535	5691625	91		PP_4994		
locus_3432	NC_002947.4	5692532	5692700	169		PP_4995		operon 672
locus_3435	NC_002947.4	5696549	5696759	211		PP_5000		operon 673
locus_3436	NC_002947.4	5697291	5697366	76		PP_5001		
locus_3437	NC_002947.4	5698711	5698876	166		PP_5002		
locus_3438	NC_002947.4	5699255	5699522	268		PP_5003		operon 674
locus_3443	NC_002947.4	5705803	5705982	180	PP_5008	PP_5009		
locus_3445	NC_002947.4	5714175	5714246	72		PP_5014		operon 676
locus_3446	NC_002947.4	5714977	5715057	81		PP_5016		operon 677
locus_3448	NC_002947.4	5717201	5717301	101		PP_5020		
locus_3449	NC_002947.4	5719219	5719475	257		PP_5021		
locus_3450	NC_002947.4	5723219	5723297	79	PP_5023			
locus_3451	NC_002947.4	5724099	5724391	293	PP_5024		operon 678	
locus_3452	NC_002947.4	5728638	5728960	323	PP_5026		operon 679	
locus_3453	NC_002947.4	5730478	5730535	58	PP_5028		operon 680	
locus_3455	NC_002947.4	5732556	5732570	15	PP_5030		operon 681	
locus_3456	NC_002947.4	5733975	5734130	156	PP_5031			
locus_3457	NC_002947.4	5735664	5735771	108	PP_5032			
locus_3458	NC_002947.4	5737446	5737646	201	PP_5033		operon 682	
locus_3459	NC_002947.4	5738963	5739070	108	PP_5035	PP_5036	operon 683	
locus_3460	NC_002947.4	5741330	5741556	227	PP_5038			
locus_3462	NC_002947.4	5743168	5743413	246	PP_5040		operon 684	
locus_3463	NC_002947.4	5745865	5746030	166	PP_5041	PP_5042		
locus_3464	NC_002947.4	5747974	5748158	185	PP_5043			
locus_3465	NC_002947.4	5749980	5750107	128	PP_5044			
locus_3466	NC_002947.4	5751563	5752032	470	PP_5045	PP_5046		
locus_3467	NC_002947.4	5753440	5753804	365		PP_5047		operon 685
locus_3468	NC_002947.4	5756324	5757010	687		PP_5050		
locus_3470	NC_002947.4	5760742	5760948	207	PP_5055	PP_5056	operon 686	
locus_3471	NC_002947.4	5762485	5762624	140		PP_5057		operon 687
locus_3472	NC_002947.4	5763942	5764019	78		PP_5058		
locus_3474	NC_002947.4	5770872	5770958	87	PP_5060			
locus_3475	NC_002947.4	5772963	5773437	475	PP_5061	PP_5719		
locus_3477	NC_002947.4	5775607	5775683	77		PP_5064		
locus_3478	NC_002947.4	5779575	5779696	122	PP_5065	PP_5066		
locus_3479	NC_002947.4	5781491	5781525	35		PP_5067		operon 688
locus_3480	NC_002947.4	5784835	5784996	162		PP_5068		
locus_3481	NC_002947.4	5786458	5786587	130		PP_5069		
locus_3482	NC_002947.4	5787793	5787868	76	PP_5070			
locus_3485	NC_002947.4	5791718	5791911	194	PP_5074			
locus_3486	NC_002947.4	5793331	5793453	123	PP_5075			
locus_3487	NC_002947.4	5797900	5798272	373	PP_5076		operon 689	
locus_3489	NC_002947.4	5800976	5801071	96	PP_5078			
locus_3491	NC_002947.4	5805209	5805411	203	PP_5083	PP_5084	operon 690	
locus_3492	NC_002947.4	5809289	5809465	177	PP_5085			
locus_3494	NC_002947.4	5810593	5810672	80	PP_5087	PP_5088		
locus_3495	NC_002947.4	5812893	5813079	187		PP_5089		operon 691
locus_3496	NC_002947.4	5816027	5816190	164	PP_5091	PP_5092		
locus_3498	NC_002947.4	5818694	5818731	38		PP_5095		operon 692
locus_3500	NC_002947.4	5820152	5820250	99		PP_5097		operon 693
locus_3506	NC_002947.4	5827024	5827087	64	PP_5106	PP_5107	operon 694	
locus_3507	NC_002947.4	5828852	5828962	111	PP_5108			
locus_3508	NC_002947.4	5832144	5832374	231	PP_5111	PP_5112	operon 695	
locus_3509	NC_002947.4	5835816	5835905	90		PP_5115		operon 697
locus_3512	NC_002947.4	5841282	5841431	150	PP_5119	PP_5120		
locus_3513	NC_002947.4	5842863	5842872	10		PP_5121		operon 698
locus_3515	NC_002947.4	5844978	5845089	112		PP_5123		
locus_3516	NC_002947.4	5845576	5845676	101		PP_5124		
locus_3518	NC_002947.4	5847708	5847828	121	PP_5126	PP_5127		
locus_3519	NC_002947.4	5849026	5849295	270		PP_5128		
locus_3520	NC_002947.4	5852294	5852680	387	PP_5129			
locus_3521	NC_002947.4	5853737	5853980	244	PP_5130	PP_5131		
locus_3524	NC_002947.4	5862789	5863018	230	PP_5137		operon 699	
locus_3526	NC_002947.4	5866151	5866233	83	PP_5139	PP_5140	operon 700	
locus_3529	NC_002947.4	5869363	5869492	130	PP_5143	PP_5144	operon 701	
locus_3531	NC_002947.4	5873155	5873295	141	PP_5146	PP_5147		
locus_3532	NC_002947.4	5874509	5874655	147	PP_5148			
locus_3533	NC_002947.4	5876171	5876303	133	PP_5149	PP_5150		
locus_3534	NC_002947.4	5877986	5878075	90	PP_5151			
locus_3535	NC_002947.4	5878997	5879178	182	PP_5152			
locus_3537	NC_002947.4	5881239	5881439	201	PP_5154	PP_5155	operon 702	
locus_3538	NC_002947.4	5883194	5883416	223	PP_5156	PP_5157		
locus_3539	NC_002947.4	5885139	5885260	122	PP_5159	PP_5160		
locus_3540	NC_002947.4	5887016	5887144	129	PP_5161	PP_5162		
locus_3541	NC_002947.4	5888260	5888345	86	PP_5163	PP_5164		
locus_3542	NC_002947.4	5891618	5891792	175	PP_5165			
locus_3544	NC_002947.4	5893270	5893479	210	PP_5167		operon 703	
locus_3547	NC_002947.4	5896176	5896359	184	PP_5170		operon 704	
locus_3549	NC_002947.4	5897601	5897833	233	PP_5172		operon 705	
locus_3550	NC_002947.4	5903037	5903303	267	PP_5175	PP_5176	operon 706	
locus_3552	NC_002947.4	5907967	5908122	156	PP_5180			
locus_3553	NC_002947.4	5909221	5909388	168	PP_5181		operon 707	
locus_3555	NC_002947.4	5912158	5912731	574	PP_5183	PP_5184	operon 708	
locus_3556	NC_002947.4	5915560	5915683	124	PP_5185			
locus_3557	NC_002947.4	5916827	5916942	116	PP_5186	PP_5187		
locus_3558	NC_002947.4	5918876	5919001	126	PP_5188	PP_5189		
locus_3559	NC_002947.4	5919308	5919414	107		PP_5190		
locus_3560	NC_002947.4	5921089	5921176	88		PP_5191		
locus_3561	NC_002947.4	5924431	5924626	196	PP_5192			
locus_3563	NC_002947.4	5926145	5926271	127	PP_5194		operon 709	
locus_3564	NC_002947.4	5927895	5928046	152	PP_5195			
locus_3565	NC_002947.4	5929049	5929163	115	PP_5196			
locus_3568	NC_002947.4	5933977	5934121	145	PP_5201	PP_5721	operon 710	
locus_3569	NC_002947.4	5934658	5934979	322		PP_5203		
locus_3571	NC_002947.4	5936389	5936483	95		PP_5206		operon 711
locus_3572	NC_002947.4	5941890	5942052	163	PP_5722			
locus_3573	NC_002947.4	5942515	5942614	100	PP_5209	PP_5210		
locus_3574	NC_002947.4	5944235	5944573	339	PP_5211			
locus_3575	NC_002947.4	5947009	5947213	205	PP_5213		operon 712	
locus_3576	NC_002947.4	5948474	5948700	227	PP_5214			
locus_3577	NC_002947.4	5949031	5949283	253	PP_5215	PP_5216		
locus_3578	NC_002947.4	5952957	5953229	273	PP_5217	PP_5218		
locus_3579	NC_002947.4	5955003	5955108	106	PP_5219	PP_5220		
locus_3580	NC_002947.4	5956467	5956596	130	PP_5221	PP_5222		
locus_3581	NC_002947.4	5959933	5960078	146	PP_5223			
locus_3582	NC_002947.4	5960638	5960876	239	PP_5225	PP_5226	operon 713	
locus_3583	NC_002947.4	5961096	5961104	9		PP_5227		operon 714
locus_3585	NC_002947.4	5965932	5966360	429	PP_5232			
locus_3587	NC_002947.4	5968078	5968211	134	PP_5234		operon 715	
locus_3589	NC_002947.4	5971294	5971420	127	PP_5236	PP_5237		
locus_3590	NC_002947.4	5971643	5972213	571		PP_5238		
locus_3592	NC_002947.4	5973689	5974780	1092		PP_5727		
locus_3593	NC_002947.4	5975057	5976199	1143		PP_5239		
locus_3594	NC_002947.4	5979117	5979355	239	PP_5241	PP_5242		
locus_3596	NC_002947.4	5985596	5985733	138	PP_5244	PP_5245		
locus_3597	NC_002947.4	5986721	5986918	198		PP_5246		
locus_3598	NC_002947.4	5988707	5989289	583		PP_5247		
locus_3599	NC_002947.4	5990667	5990894	228	PP_5248	PP_5249		
locus_3600	NC_002947.4	5991807	5992009	203		PP_5250		operon 716
locus_3601	NC_002947.4	5997032	5997230	199	PP_5252			
locus_3603	NC_002947.4	5998429	5998515	87	PP_5254		operon 717	
locus_3604	NC_002947.4	5999146	5999465	320	PP_5255	PP_5256		
locus_3605	NC_002947.4	6002301	6002445	145	PP_5257			
locus_3606	NC_002947.4	6003937	6004071	135	PP_5258	PP_5259		
locus_3607	NC_002947.4	6004963	6005137	175		PP_5260		
locus_3608	NC_002947.4	6007558	6007714	157	PP_5261	PP_5262		
locus_3609	NC_002947.4	6010853	6011148	296	PP_5263	PP_5264		
locus_3611	NC_002947.4	6015765	6015841	77	PP_5266			
locus_3612	NC_002947.4	6016685	6016910	226	PP_5728			
locus_3613	NC_002947.4	6017334	6017469	136	PP_5267			
locus_3614	NC_002947.4	6018019	6018125	107	PP_5268			
locus_3615	NC_002947.4	6019200	6019343	144	PP_5269			
locus_3616	NC_002947.4	6020649	6020804	156	PP_5270	PP_5271		
locus_3617	NC_002947.4	6021650	6021792	143	PP_5272	PP_5273		
locus_3620	NC_002947.4	6027857	6027966	110	PP_5277			
locus_3621	NC_002947.4	6029461	6029656	196	PP_5278	PP_5279		
locus_3624	NC_002947.4	6030786	6031146	361	PP_5282	PP_5283	operon 718	
locus_3625	NC_002947.4	6033553	6033677	125	PP_5284	PP_5285		
locus_3627	NC_002947.4	6035351	6035470	120		PP_5288		
locus_3629	NC_002947.4	6038981	6039273	293	PP_5290			
locus_3630	NC_002947.4	6039916	6039995	80	PP_5291	PP_5292		
locus_3632	NC_002947.4	6041924	6042063	140	PP_5294	PP_5295		
locus_3636	NC_002947.4	6047498	6047525	28	PP_5299	PP_5300	operon 719	
locus_3637	NC_002947.4	6048576	6048815	240		PP_5301		operon 720
locus_3641	NC_002947.4	6053467	6053656	190	PP_5305	PP_5306		
locus_3642	NC_002947.4	6054620	6054622	3		PP_5307		operon 721
locus_3643	NC_002947.4	6055780	6055873	94		PP_5309		operon 722
locus_3645	NC_002947.4	6058883	6058960	78		PP_5311		
locus_3646	NC_002947.4	6060920	6061067	148	PP_5312			
locus_3647	NC_002947.4	6061368	6061554	187	PP_5313			
locus_3649	NC_002947.4	6062888	6063111	224	PP_5315	PP_5317	operon 723	operon 724
locus_3650	NC_002947.4	6065010	6065099	90	PP_5319	PP_5320		
locus_3652	NC_002947.4	6067185	6067357	173		PP_5322		
locus_3653	NC_002947.4	6069608	6069753	146	PP_5323			
locus_3654	NC_002947.4	6070645	6070806	162	PP_5324			
locus_3655	NC_002947.4	6071578	6071678	101	PP_5325			
locus_3658	NC_002947.4	6076562	6076699	138	PP_5328		operon 725	
locus_3659	NC_002947.4	6077699	6077935	237	PP_5329			
locus_3660	NC_002947.4	6079226	6079586	361	PP_5330	PP_5331		
locus_3663	NC_002947.4	6081843	6081950	108	PP_5334			
locus_3665	NC_002947.4	6083536	6083802	267	PP_5336		operon 726	
locus_3666	NC_002947.4	6084721	6084890	170	PP_5337	PP_5338		
locus_3667	NC_002947.4	6086328	6086478	151		PP_5339		
locus_3668	NC_002947.4	6087550	6087778	229		PP_5340		operon 727
locus_3669	NC_002947.4	6091487	6091575	89	PP_5342	PP_5343		
locus_3670	NC_002947.4	6092206	6092216	11		PP_5344		operon 728
locus_3673	NC_002947.4	6096698	6096886	189	PP_5347	PP_5348		
locus_3674	NC_002947.4	6098010	6098221	212	PP_5730			
locus_3675	NC_002947.4	6099089	6099176	88	PP_5350	PP_5351		
locus_3676	NC_002947.4	6100635	6100848	214		PP_5352		
locus_3677	NC_002947.4	6103036	6103167	132		PP_5353		
locus_3678	NC_002947.4	6104023	6104135	113		PP_5354		
locus_3679	NC_002947.4	6106459	6106797	339	PP_5355	PP_5356		
locus_3680	NC_002947.4	6108153	6108266	114	PP_5357	PP_5358		
locus_3682	NC_002947.4	6111510	6111623	114	PP_5361	PP_5362	operon 729	
locus_3683	NC_002947.4	6112745	6112870	126	PP_5363	PP_5364		
locus_3684	NC_002947.4	6115687	6115791	105	PP_5365	PP_5366		
locus_3685	NC_002947.4	6117775	6117869	95	PP_5367			
locus_3686	NC_002947.4	6119028	6119425	398	PP_5368			
locus_3690	NC_002947.4	6124809	6125205	397	PP_5373	PP_5374	operon 730	
locus_3691	NC_002947.4	6127885	6128805	921	PP_5375	PP_5376		
locus_3694	NC_002947.4	6133853	6134047	195	PP_5380	PP_5381		
locus_3695	NC_002947.4	6134794	6134985	192	PP_5382	PP_5383		
locus_3697	NC_002947.4	6137457	6137545	89		PP_5385		operon 732
locus_3698	NC_002947.4	6144465	6144557	93	PP_5734	PP_5735		
locus_3701	NC_002947.4	6147351	6147615	265	PP_5392		operon 733	
locus_3702	NC_002947.4	6147817	6150989	3173	PP_5393	PP_5395		
locus_3705	NC_002947.4	6155191	6155395	205	PP_5398		operon 734	
locus_3706	NC_002947.4	6156167	6156560	394	PP_5399	PP_5400		
locus_3708	NC_002947.4	6158279	6158384	106		PP_5739		
locus_3709	NC_002947.4	6160320	6160526	207	PP_5402	PP_5740		
locus_3712	NC_002947.4	6166242	6166920	679	PP_5406	PP_5407	operon 735	
locus_3713	NC_002947.4	6170295	6170465	171	PP_5408			
locus_3715	NC_002947.4	6173082	6173270	189	PP_5410		operon 736	
locus_3716	NC_002947.4	6174639	6174756	118	PP_5411			
locus_3723	NC_002947.4	6180433	6180576	144	PP_5418			
locus_3725	NC_002947.4	6181871	6181873	3	PP_5420		operon 737	
