Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Pf6N2E2_1260	TK06_RS06365	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1263	TK06_RS06395	FIG01152836: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1264	TK06_RS06405	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1265	TK06_RS06410	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1266	TK06_RS06430	Integrase	N2E2	P. fluorescens N2E2
Pf6N2E2_6106	TK06_RS06435	tRNA-Leu-TAA	N2E2	P. fluorescens N2E2
Pf6N2E2_6107	TK06_RS06440	tRNA-Cys-GCA	N2E2	P. fluorescens N2E2
Pf6N2E2_1267	TK06_RS06445	Membrane protein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_1268	TK06_RS06450	NADH pyrophosphatase (EC 3.6.1.22)	N2E2	P. fluorescens N2E2
Pf6N2E2_1269	TK06_RS06455	Enoyl-CoA hydratase [valine degradation] (EC 4.2.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_1270	TK06_RS06460	Heavy metal RND efflux outer membrane protein, CzcC family	N2E2	P. fluorescens N2E2
Pf6N2E2_1271	TK06_RS06465	Acriflavin resistance plasma membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1272	TK06_RS06470	Acriflavin resistance plasma membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1273	TK06_RS06475	Probable RND efflux membrane fusion protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1274	TK06_RS06480	Thiol peroxidase, Tpx-type (EC 1.11.1.15)	N2E2	P. fluorescens N2E2
Pf6N2E2_1275	TK06_RS06485	Putative outer membrane lipoprotein	N2E2	P. fluorescens N2E2
Pf6N2E2_1276	TK06_RS06490	FIG00958406: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1277	TK06_RS06495	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1278	TK06_RS06500	transcriptional regulator, MerR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1279	TK06_RS06505	Putative PpiC-type peptidyl-prolyl cis-trans isomerase precursor associated with VreARI signaling system	N2E2	P. fluorescens N2E2
Pf6N2E2_1280	TK06_RS06510	FIG00958542: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1281	TK06_RS06515	ATPase involved in DNA repair	N2E2	P. fluorescens N2E2
Pf6N2E2_1282	TK06_RS06520	Putative outer membrane TonB-dependent receptor associated with haemagglutinin family outer membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1283	TK06_RS06525	Ferric siderophore transport system, periplasmic binding protein TonB	N2E2	P. fluorescens N2E2
Pf6N2E2_1284	TK06_RS06530	Biopolymer transport protein ExbD/TolR	N2E2	P. fluorescens N2E2
Pf6N2E2_1285	TK06_RS06535	MotA/TolQ/ExbB proton channel family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1286	TK06_RS06540	Hemolysin activation/secretion protein associated with VreARI signalling system	N2E2	P. fluorescens N2E2
Pf6N2E2_1287	TK06_RS06545	Mobile element protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1288	TK06_RS06550	Protein containing transglutaminase-like domain, putative cysteine protease	N2E2	P. fluorescens N2E2
Pf6N2E2_1289	TK06_RS06555	Protein containing domains DUF403	N2E2	P. fluorescens N2E2
Pf6N2E2_1290	TK06_RS06560	Protein containing domains DUF404, DUF407	N2E2	P. fluorescens N2E2
Pf6N2E2_1291	TK06_RS06565	Ferrichrome-iron receptor	N2E2	P. fluorescens N2E2
Pf6N2E2_1292	TK06_RS06570	Methyl-accepting chemotaxis protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1293	TK06_RS06575	COG2879, Hypothetical small protein yjiX	N2E2	P. fluorescens N2E2
Pf6N2E2_1294	TK06_RS06580	Carbon starvation protein A	N2E2	P. fluorescens N2E2
Pf6N2E2_1295	TK06_RS06585	Sensor histidine kinase	N2E2	P. fluorescens N2E2
Pf6N2E2_1296	TK06_RS06590	DNA-binding response regulator, LuxR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1297	TK06_RS06595	Nucleoside-diphosphate-sugar epimerases	N2E2	P. fluorescens N2E2
Pf6N2E2_1298	TK06_RS06600	Xanthine transporter,putative	N2E2	P. fluorescens N2E2
Pf6N2E2_1299	TK06_RS06605	Transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1300	TK06_RS06610	Cyclohexadienyl dehydratase (EC 4.2.1.51)(EC 4.2.1.91)	N2E2	P. fluorescens N2E2
Pf6N2E2_1301	TK06_RS06615	TRAP-type C4-dicarboxylate transport system, periplasmic component	N2E2	P. fluorescens N2E2
Pf6N2E2_1302	TK06_RS06620	TRAP-type C4-dicarboxylate transport system, large permease component	N2E2	P. fluorescens N2E2
Pf6N2E2_1303	TK06_RS06625	TRAP-type transport system, small permease component, predicted N-acetylneuraminate transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_1304	TK06_RS06630	Cell division transporter, ATP-binding protein FtsE (TC 3.A.5.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1305	TK06_RS06635	Homoprotocatechuate degradative operon repressor	N2E2	P. fluorescens N2E2
Pf6N2E2_1306	TK06_RS06640	Transcriptional activator of 4-hydroxyphenylacetate 3-monooxygenase operon, XylS/AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_1307	TK06_RS06645	5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68) / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1308	TK06_RS06650	5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68) / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1309	TK06_RS06655	5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)	N2E2	P. fluorescens N2E2
Pf6N2E2_1310	TK06_RS06660	3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)	N2E2	P. fluorescens N2E2
Pf6N2E2_1311	TK06_RS06665	5-carboxymethyl-2-hydroxymuconate delta-isomerase (EC 5.3.3.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_1312	TK06_RS06670	4-hydroxyphenylacetate symporter, major facilitator superfamily (MFS)	N2E2	P. fluorescens N2E2
Pf6N2E2_1313	TK06_RS06675	2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1314	TK06_RS06680	2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (EC 4.1.2.n4)	N2E2	P. fluorescens N2E2
Pf6N2E2_1315	TK06_RS06685	5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)	N2E2	P. fluorescens N2E2
Pf6N2E2_1316	TK06_RS06690	P-hydroxyphenylacetate hydroxylase C1:reductase component	N2E2	P. fluorescens N2E2
Pf6N2E2_1317	TK06_RS06695	P-hydroxyphenylacetate hydroxylase C2:oxygenase component	N2E2	P. fluorescens N2E2
Pf6N2E2_1318	TK06_RS06700	FIG00553873: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1319	TK06_RS06705	FIG074102: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1320	TK06_RS06710	Putative response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1321	TK06_RS06715	MoaF protein precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_1322	TK06_RS06720	MoaE protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1323	TK06_RS06725	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	N2E2	P. fluorescens N2E2
Pf6N2E2_1324	TK06_RS06730	Transcriptional regulator, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_1325	TK06_RS06735	FIG00954773: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1326	TK06_RS06740	Cationic amino acid transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_1327	TK06_RS06745	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_1328	TK06_RS06750	Methyl-accepting chemotaxis protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1329	TK06_RS06755	Phenylacetaldehyde dehydrogenase (EC 1.2.1.39)	N2E2	P. fluorescens N2E2
Pf6N2E2_1330	TK06_RS06760	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	N2E2	P. fluorescens N2E2
Pf6N2E2_1331	TK06_RS06765	General substrate transporter:Major facilitator superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_1332	TK06_RS06770	Protein involved in meta-pathway of phenol degradation	N2E2	P. fluorescens N2E2
Pf6N2E2_1333	TK06_RS06775	Ethanolamine operon regulatory protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1334	TK06_RS06780	ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components	N2E2	P. fluorescens N2E2
Pf6N2E2_1335	TK06_RS06785	Phospholipid-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1336	TK06_RS06790	AraC family transcription regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1337	TK06_RS06795	Cys regulon transcriptional activator CysB	N2E2	P. fluorescens N2E2
Pf6N2E2_1338	TK06_RS06800	ABC transporter, periplasmic spermidine putrescine-binding protein PotD (TC 3.A.1.11.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1339	TK06_RS06805	Acetylornithine deacetylase (EC 3.5.1.16)	N2E2	P. fluorescens N2E2
Pf6N2E2_1340	TK06_RS06810	major pilin protein fimA	N2E2	P. fluorescens N2E2
Pf6N2E2_1341	TK06_RS06815	Bona fide RidA/YjgF/TdcF/RutC subgroup	N2E2	P. fluorescens N2E2
Pf6N2E2_1342	TK06_RS06820	monooxygenase, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_1343	TK06_RS06825	Transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1344	TK06_RS06830	Pirin-related protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1345	TK06_RS06835	NADH:flavin oxidoreductases, Old Yellow Enzyme family	N2E2	P. fluorescens N2E2
Pf6N2E2_1346	TK06_RS06840	FIG002994: Putative transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1347	TK06_RS06845	Oxidoreductase, short-chain dehydrogenase/reductase family (EC 1.1.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1348	TK06_RS06850	COG2907: Amine oxidase, flavin-containing	N2E2	P. fluorescens N2E2
Pf6N2E2_1349	TK06_RS06855	FIG001571: Hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1350	TK06_RS06860	Cyclopropane-fatty-acyl-phospholipid synthase (EC 2.1.1.79), plant type	N2E2	P. fluorescens N2E2
Pf6N2E2_1351	TK06_RS06865	FIG024285: Hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1352	TK06_RS06870	Cation transport ATPase	N2E2	P. fluorescens N2E2
Pf6N2E2_1353	TK06_RS06875	FIG002577: Putative lipoprotein precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_1354	TK06_RS06880	FIG026291: Hypothetical periplasmic protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1355	TK06_RS06885	Ribose operon repressor	N2E2	P. fluorescens N2E2
Pf6N2E2_1356	TK06_RS06890	phosphoesterase, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_1357	TK06_RS06895	PUTATIVE TRANSMEMBRANE PROTEIN	N2E2	P. fluorescens N2E2
Pf6N2E2_1358	TK06_RS06900	Putative collagenase	N2E2	P. fluorescens N2E2
Pf6N2E2_1359	TK06_RS06905	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	N2E2	P. fluorescens N2E2
Pf6N2E2_1360	TK06_RS06910	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1361	TK06_RS06915	Periplasmic protein p19 involved in high-affinity Fe2+ transport	N2E2	P. fluorescens N2E2
Pf6N2E2_1362	TK06_RS06920	putative exported protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1363	TK06_RS06925	High-affinity iron permease	N2E2	P. fluorescens N2E2
Pf6N2E2_1364	TK06_RS06930	Ferredoxin	N2E2	P. fluorescens N2E2
Pf6N2E2_1365	TK06_RS06935	FIG005548: transport protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1366	TK06_RS06940	FIG002465: BNR repeat protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1367	TK06_RS06945	FIG002188: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1368	TK06_RS06950	FIG067310: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1369	TK06_RS06955	2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1370	TK06_RS06960	Putative benzaldehyde dehydrogenase oxidoreductase protein (EC 1.2.1.28)	N2E2	P. fluorescens N2E2
Pf6N2E2_1372	TK06_RS06965	sigma-54 dependent transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1373	TK06_RS06970	Transcriptional regulator of various polyols utilization, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_1375	TK06_RS06975	Multiple polyol-specific dehydrogenase (EC 1.1.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1376	TK06_RS06980	probable transmembrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1377	TK06_RS06985	Malate:quinone oxidoreductase (EC 1.1.5.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_1378	TK06_RS06990	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1379	TK06_RS06995	Sensory box histidine kinase/response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1380	TK06_RS07000	Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_1381	TK06_RS07005	Aldehyde dehydrogenase (EC 1.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_1382	TK06_RS07010	Quino(hemo)protein alcohol dehydrogenase, PQQ-dependent (EC 1.1.99.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_1383	TK06_RS07015	YD repeat protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1384	TK06_RS07020	SoxH protein, homolog	N2E2	P. fluorescens N2E2
Pf6N2E2_1385	TK06_RS07025	FIG00956261: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1386	TK06_RS07030	amino acid ABC transporter, periplasmic substrate-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1387	TK06_RS07035	Cytochrome C550 (Soluble cytochrome C)	N2E2	P. fluorescens N2E2
Pf6N2E2_1389	TK06_RS07040	Quino(hemo)protein alcohol dehydrogenase, PQQ-dependent (EC 1.1.99.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_1390	TK06_RS07045	pentapeptide repeat family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1391	TK06_RS07050	DNA-binding response regulator, LuxR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1392	TK06_RS07055	sensor histidine kinase	N2E2	P. fluorescens N2E2
Pf6N2E2_1394	TK06_RS07060	FIG00953323: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1395	TK06_RS07065	Uncharacterized conserved protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1396	TK06_RS07070	ABC transporter, ATP-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1397	TK06_RS07075	ABC transporter permease protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1398	TK06_RS07080	Rhodanese-related sulfurtransferase	N2E2	P. fluorescens N2E2
Pf6N2E2_1399	TK06_RS07085	Transcriptional regulator, LuxR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1400	TK06_RS07090	Sensory box histidine kinase/response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1401	TK06_RS07095	FIG00955631: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1403	TK06_RS07100	Nitrous oxide reductase maturation protein, outer-membrane lipoprotein NosL	N2E2	P. fluorescens N2E2
Pf6N2E2_1404	TK06_RS07105	Nitrous oxide reductase maturation transmembrane protein NosY	N2E2	P. fluorescens N2E2
Pf6N2E2_1405	TK06_RS07110	Nitrous oxide reductase maturation protein NosF (ATPase)	N2E2	P. fluorescens N2E2
Pf6N2E2_1406	TK06_RS07115	Nitrous oxide reductase maturation protein NosD	N2E2	P. fluorescens N2E2
Pf6N2E2_1407	TK06_RS07120	Nitrous-oxide reductase (EC 1.7.99.6)	N2E2	P. fluorescens N2E2
Pf6N2E2_1408	TK06_RS07125	Nitrous oxide reductase maturation protein NosR	N2E2	P. fluorescens N2E2
Pf6N2E2_1409	TK06_RS07130	Excinuclease ABC subunit A paralog of unknown function	N2E2	P. fluorescens N2E2
Pf6N2E2_1410	TK06_RS07135	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)	N2E2	P. fluorescens N2E2
Pf6N2E2_1411	TK06_RS07140	Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)	N2E2	P. fluorescens N2E2
Pf6N2E2_1413	TK06_RS07145	putative membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1415	TK06_RS07150	mannuronan C-5-epimerase, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_1419	TK06_RS07155	Type I secretion outer membrane protein, TolC precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_1420	TK06_RS07160	ABC exporter for hemopore HasA, membrane fusion protein (MFP) family component HasE	N2E2	P. fluorescens N2E2
Pf6N2E2_1421	TK06_RS07165	ABC-type protease exporter, ATP-binding component PrtD/AprD	N2E2	P. fluorescens N2E2
Pf6N2E2_1422	TK06_RS07170	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1424	TK06_RS07175	transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1425	TK06_RS07180	Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_1426	TK06_RS07185	FIG00966546: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1427	TK06_RS07190	6-aminohexanoate-dimer hydrolase (EC 3.5.1.46)	N2E2	P. fluorescens N2E2
Pf6N2E2_1428	TK06_RS07195	Alkanesulfonates-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1429	TK06_RS07200	Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1430	TK06_RS07205	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1431	TK06_RS07210	Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1432	TK06_RS07215	High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1433	TK06_RS07220	Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1434	TK06_RS07225	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_1435	TK06_RS07230	Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases; sulfonate monooxygenase	N2E2	P. fluorescens N2E2
Pf6N2E2_1436	TK06_RS07235	FMN reductase (EC 1.5.1.29)	N2E2	P. fluorescens N2E2
Pf6N2E2_1437	TK06_RS07240	Acyl-CoA dehydrogenase family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1438	TK06_RS07245	Methyltransferase (EC 2.1.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1439	TK06_RS07250	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1440	TK06_RS07260	Putative tRNA-m1A22 methylase	N2E2	P. fluorescens N2E2
Pf6N2E2_1441	TK06_RS07265	Uncharacterized oxidoreductase ydgJ (EC 1.-.-.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1442	TK06_RS07270	Transcriptional regulators of sugar metabolism	N2E2	P. fluorescens N2E2
Pf6N2E2_1443	TK06_RS07275	putative aldo/keto reductase	N2E2	P. fluorescens N2E2
Pf6N2E2_1444	TK06_RS07280	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1445	TK06_RS07285	Glutathione S-transferase	N2E2	P. fluorescens N2E2
Pf6N2E2_1446	TK06_RS07290	Enoyl-[acyl-carrier-protein] reductase [NADPH] (EC 1.3.1.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_1447	TK06_RS07295	LysR family transcriptional regulatory protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1448	TK06_RS07300	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1450	TK06_RS07305	FIG00960438: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1451	TK06_RS07310	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1453	TK06_RS07320	Xylose activator XylR (AraC family)	N2E2	P. fluorescens N2E2
Pf6N2E2_1454	TK06_RS07325	Xylose isomerase (EC 5.3.1.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_1455	TK06_RS07330	Xylose ABC transporter, periplasmic xylose-binding protein XylF	N2E2	P. fluorescens N2E2
Pf6N2E2_1456	TK06_RS07335	D-xylose transport ATP-binding protein XylG	N2E2	P. fluorescens N2E2
Pf6N2E2_1457	TK06_RS07340	Xylose ABC transporter, permease protein XylH	N2E2	P. fluorescens N2E2
Pf6N2E2_1458	TK06_RS07345	probable transporter, LysE family	N2E2	P. fluorescens N2E2
Pf6N2E2_1459	TK06_RS07350	Glycine cleavage system transcriptional activator GcvA	N2E2	P. fluorescens N2E2
Pf6N2E2_1460	TK06_RS07355	Epoxide hydrolase (EC 3.3.2.9)	N2E2	P. fluorescens N2E2
Pf6N2E2_1461	TK06_RS07360	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1462	TK06_RS07365	Nicotinamidase/isochorismatase family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1463	TK06_RS07370	Isochorismate pyruvate-lyase (EC 4.-.-.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1464	TK06_RS07375	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1465	TK06_RS07380	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1466	TK06_RS07385	NAD-dependent formate dehydrogenase delta subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_1467	TK06_RS07390	NAD-dependent formate dehydrogenase alpha subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_1468	TK06_RS07395	NAD-dependent formate dehydrogenase beta subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_1469	TK06_RS07400	NAD-dependent formate dehydrogenase gamma subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_1471	TK06_RS07410	Dienelactone hydrolase and related enzymes	N2E2	P. fluorescens N2E2
Pf6N2E2_1472	TK06_RS07415	Cytochrome b561	N2E2	P. fluorescens N2E2
Pf6N2E2_1474	TK06_RS07420	SAM-dependent methyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_1475	TK06_RS07425	Arsenic resistance protein ArsH	N2E2	P. fluorescens N2E2
Pf6N2E2_1476	TK06_RS07430	(AF179595) Vco33	N2E2	P. fluorescens N2E2
Pf6N2E2_1477	TK06_RS07435	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1478	TK06_RS07440	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1479	TK06_RS07445	Subtilisin-like serine proteases	N2E2	P. fluorescens N2E2
Pf6N2E2_1480	TK06_RS07450	SAM-dependent methyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_1481	TK06_RS07455	VgrG protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1482	TK06_RS07460	Probable periplasmic spermidine/putrescine-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1483	TK06_RS07465	transcriptional regulator, LuxR family	N2E2	P. fluorescens N2E2
Pf6N2E2_1484	TK06_RS07470	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	N2E2	P. fluorescens N2E2
Pf6N2E2_1485	TK06_RS07475	Transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1486	TK06_RS07480	Multidrug resistance ABC transporter ATP-binding and permease protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1487	TK06_RS07485	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1488	TK06_RS07490	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1490	TK06_RS07505	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1491	TK06_RS07510	Cystathionine beta-lyase (EC 4.4.1.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_1492	TK06_RS07515	No significant database matches	N2E2	P. fluorescens N2E2
Pf6N2E2_1493	TK06_RS07520	ABC-type polar amino acid transport system, ATPase component	N2E2	P. fluorescens N2E2
Pf6N2E2_1494	TK06_RS07525	Glutamate transport membrane-spanning protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1495	TK06_RS07530	Glutamate transport membrane-spanning protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1496	TK06_RS07535	Aspartate aminotransferase (EC 2.6.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_1497	TK06_RS07540	D-2-hydroxyglutarate dehydrogenase	N2E2	P. fluorescens N2E2
Pf6N2E2_1498	TK06_RS07545	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain	N2E2	P. fluorescens N2E2
Pf6N2E2_1499	TK06_RS07550	ABC transporter amino acid-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1500	TK06_RS07555	LysR family transcriptional regulator lrhA	N2E2	P. fluorescens N2E2
Pf6N2E2_1501	TK06_RS07560	Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) (EC 3.6.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_1502	TK06_RS07565	Two-component system regulatory protein	N2E2	P. fluorescens N2E2
Pf6N2E2_1503	TK06_RS07570	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	N2E2	P. fluorescens N2E2
Pf6N2E2_1504	TK06_RS07575	putative 2-pyrone-4,6-dicarboxylic acid hydrolase	N2E2	P. fluorescens N2E2
Pf6N2E2_1505	TK06_RS07580	Transporter, MFS superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_1506	TK06_RS07585	Putative alkanesulfonate metabolism utilization regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1507	TK06_RS07590	Sensor protein basS/pmrB (EC 2.7.3.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_1508	TK06_RS07595	DNA-binding response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_1509	TK06_RS07600	FIG00450070: hypothetical protein	N2E2	P. fluorescens N2E2
