Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Psest_1072	Psest_1072	TRAP transporter, DctM subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1073	Psest_1073	TRAP-type mannitol/chloroaromatic compound transport system, small permease component  	2507149015	Pseudomonas stutzeri RCH2
Psest_1074	Psest_1074	TRAP-type mannitol/chloroaromatic compound transport system, substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1075	Psest_1075	DNA-binding transcriptional regulator, MerR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1076	Psest_1076	acetyl-CoA C-acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1077	Psest_1077	3-oxoacid CoA-transferase subunit B  	2507149015	Pseudomonas stutzeri RCH2
Psest_1078	Psest_1078	3-oxoacid CoA-transferase subunit A  	2507149015	Pseudomonas stutzeri RCH2
Psest_1079	Psest_1079	hydroxymethylglutaryl-CoA lyase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1080	Psest_1080	3-methylcrotonyl-CoA carboxylase alpha subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1081	Psest_1081	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1082	Psest_1082	methylglutaconyl-CoA hydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1083	Psest_1083	3-methylcrotonyl-CoA carboxylase beta subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1084	Psest_1084	isovaleryl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1085	Psest_1085	UV-damage endonuclease  	2507149015	Pseudomonas stutzeri RCH2
Psest_1086	Psest_1086	fatty-acyl-CoA synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1087	Psest_1087	uncharacterized peroxidase-related enzyme  	2507149015	Pseudomonas stutzeri RCH2
Psest_1088	Psest_1088	outer membrane porin, OprD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1089	Psest_1089	amino acid/amide ABC transporter ATP-binding protein 1, HAAT family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1090	Psest_1090	amino acid/amide ABC transporter ATP-binding protein 2, HAAT family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1091	Psest_1091	amino acid/amide ABC transporter substrate-binding protein, HAAT family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1092	Psest_1092	amino acid/amide ABC transporter membrane protein 1, HAAT family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1093	Psest_1093	amino acid/amide ABC transporter membrane protein 2, HAAT family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1094	Psest_1094	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1095	Psest_1095	Integrase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1096	Psest_1096	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1097	Psest_1097	restriction system-associated AAA family ATPase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1098	Psest_1098	type I restriction enzyme, S subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1099	Psest_1099	type I restriction enzyme M protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1100	Psest_1100	type I restriction enzyme, R subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1101	Psest_1101	Fic family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1102	Psest_1102	Integrase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1103	Psest_1103	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1104	Psest_1104	peptidyl-tRNA hydrolase, PTH1 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1105	Psest_1105	large subunit ribosomal protein L25  	2507149015	Pseudomonas stutzeri RCH2
Psest_1106	Psest_1106	ribose-phosphate pyrophosphokinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1109	Psest_1109	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1110	Psest_1110	outer membrane lipoprotein LolB  	2507149015	Pseudomonas stutzeri RCH2
Psest_1111	Psest_1111	Flp pilus assembly protein TadD, contains TPR repeats  	2507149015	Pseudomonas stutzeri RCH2
Psest_1112	Psest_1112	glutamyl-tRNA reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1113	Psest_1113	peptide chain release factor 1  	2507149015	Pseudomonas stutzeri RCH2
Psest_1114	Psest_1114	release factor glutamine methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1115	Psest_1115	adenylyltransferase and sulfurtransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1116	Psest_1116	glutamate racemase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1117	Psest_1117	lipid A 3-O-deacylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1118	Psest_1118	Predicted Fe-S-cluster oxidoreductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1119	Psest_1119	uracil permease  	2507149015	Pseudomonas stutzeri RCH2
Psest_1120	Psest_1120	uracil phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1121	Psest_1121	hypoxanthine phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1122	Psest_1122	Protein of unknown function (DUF1302)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1123	Psest_1123	Protein of unknown function (DUF1329)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1124	Psest_1124	ATP-, maltotriose- and DNA-dependent transcriptional regulator MalT  	2507149015	Pseudomonas stutzeri RCH2
Psest_1125	Psest_1125	Protein of unknown function (DUF3509)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1126	Psest_1126	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1127	Psest_1127	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1128	Psest_1128	Uncharacterized protein conserved in bacteria  	2507149015	Pseudomonas stutzeri RCH2
Psest_1129	Psest_1129	preprotein translocase subunit SecA  	2507149015	Pseudomonas stutzeri RCH2
Psest_1130	Psest_1130	glutamate N-acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1131	Psest_1131	glutathione S-transferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1132	Psest_1132	8-oxo-dGTP diphosphatase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1133	Psest_1133	peroxiredoxin (alkyl hydroperoxide reductase subunit C)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1134	Psest_1134	alkyl hydroperoxide reductase subunit F  	2507149015	Pseudomonas stutzeri RCH2
Psest_1135	Psest_1135	Protein of unknown function (DUF3182)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1136	Psest_1136	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1137	Psest_1137	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1138	Psest_1138	cob(I)alamin adenosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1139	Psest_1139	PAS/PAC sensor signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1140	Psest_1140	2-dehydropantoate 2-reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1141	Psest_1141	diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1142	Psest_1142	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1143	Psest_1143	small conductance mechanosensitive channel  	2507149015	Pseudomonas stutzeri RCH2
Psest_1144	Psest_1144	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG  	2507149015	Pseudomonas stutzeri RCH2
Psest_1145	Psest_1145	methylated-DNA-protein-cysteine methyltransferase related protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1146	Psest_1146	Protein of unknown function, DUF481  	2507149015	Pseudomonas stutzeri RCH2
Psest_1147	Psest_1147	3-oxoacyl-[acyl-carrier protein] reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1148	Psest_1148	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1149	Psest_1149	UPF0716 protein FxsA  	2507149015	Pseudomonas stutzeri RCH2
Psest_1150	Psest_1150	chaperonin GroES  	2507149015	Pseudomonas stutzeri RCH2
Psest_1151	Psest_1151	chaperonin GroEL  	2507149015	Pseudomonas stutzeri RCH2
Psest_1152	Psest_1152	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1153	Psest_1153	multidrug efflux pump  	2507149015	Pseudomonas stutzeri RCH2
Psest_1154	Psest_1154	membrane fusion protein, multidrug efflux system  	2507149015	Pseudomonas stutzeri RCH2
Psest_1155	Psest_1155	methyl-accepting chemotaxis protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1156	Psest_1156	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1157	Psest_1157	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1158	Psest_1158	CxxC motif-containing protein, DUF1111 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1159	Psest_1159	putative iron-regulated protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1160	Psest_1160	LemA protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1161	Psest_1161	E3 Ubiquitin ligase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1162	Psest_1162	Spermidine synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1163	Psest_1163	diguanylate cyclase/phosphodiesterase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1164	Psest_1164	superoxide dismutase, Fe-Mn family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1165	Psest_1165	L-lysine exporter family protein LysE/ArgO  	2507149015	Pseudomonas stutzeri RCH2
Psest_1166	Psest_1166	LysR family transcriptional regulator, chromosome initiation inhibitor  	2507149015	Pseudomonas stutzeri RCH2
Psest_1167	Psest_1167	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1168	Psest_1168	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1169	Psest_1169	outer membrane lipase/esterase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1170	Psest_1170	diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1171	Psest_1171	nicotinate phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1172	Psest_1172	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1173	Psest_1173	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1174	Psest_1174	nitric oxide dioxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1175	Psest_1175	hypothetical protein (DUF2188)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1176	Psest_1176	urea transporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_1177	Psest_1177	pyruvate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1178	Psest_1178	glycerate 2-kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1179	Psest_1179	2-hydroxy-3-oxopropionate reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1180	Psest_1180	hydroxypyruvate isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1181	Psest_1181	tartronate-semialdehyde synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1182	Psest_1182	transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1183	Psest_1183	5-hydroxyisourate hydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1184	Psest_1184	Uncharacterized conserved protein GlcG, DUF336 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1185	Psest_1185	heavy metal response regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_1186	Psest_1186	two-component system, OmpR family, heavy metal sensor histidine kinase CusS  	2507149015	Pseudomonas stutzeri RCH2
Psest_1187	Psest_1187	exodeoxyribonuclease-3  	2507149015	Pseudomonas stutzeri RCH2
Psest_1188	Psest_1188	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1189	Psest_1189	conserved hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1190	Psest_1190	transcriptional regulator, TetR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1191	Psest_1191	Nucleoside-specific outer membrane channel protein Tsx  	2507149015	Pseudomonas stutzeri RCH2
Psest_1192	Psest_1192	Nucleoside-specific outer membrane channel protein Tsx  	2507149015	Pseudomonas stutzeri RCH2
Psest_1193	Psest_1193	xanthine permease XanP  	2507149015	Pseudomonas stutzeri RCH2
Psest_1194	Psest_1194	Predicted Kef-type K+ transport protein, K+/H+ antiporter domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_1195	Psest_1195	nucleobase:cation symporter-2, NCS2 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1196	Psest_1196	Uncharacterized membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1197	Psest_1197	ureidoglycolate lyase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1198	Psest_1198	allantoicase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1199	Psest_1199	OHCU decarboxylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1200	Psest_1200	putative urate catabolism protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1201	Psest_1201	5-hydroxyisourate hydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1202	Psest_1202	Threonine/homoserine/homoserine lactone efflux protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1203	Psest_1203	putative MFS transporter, AGZA family, xanthine/uracil permease  	2507149015	Pseudomonas stutzeri RCH2
Psest_1204	Psest_1204	transcriptional regulator, GntR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1205	Psest_1205	zinc/manganese transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1206	Psest_1206	zinc/manganese transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1207	Psest_1207	zinc/manganese transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1208	Psest_1208	guanine deaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1209	Psest_1209	molybdenum cofactor sulfurylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1210	Psest_1210	xanthine dehydrogenase, molybdenum binding subunit apoprotein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1211	Psest_1211	xanthine dehydrogenase small subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1212	Psest_1212	Isopenicillin N synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1213	Psest_1213	simple sugar transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1214	Psest_1214	8-oxoguanine deaminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1215	Psest_1215	Short-chain dehydrogenase involved in D-alanine esterification of lipoteichoic acid and wall teichoic acid (D-alanine transfer protein)  	2507149015	Pseudomonas stutzeri RCH2
Psest_1216	Psest_1216	plasma-membrane calcium-translocating P-type ATPase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1217	Psest_1217	membrane-bound lytic murein transglycosylase F  	2507149015	Pseudomonas stutzeri RCH2
Psest_1218	Psest_1218	putative endonuclease  	2507149015	Pseudomonas stutzeri RCH2
Psest_1219	Psest_1219	Glutathione S-transferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1220	Psest_1220	Putative metallopeptidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1221	Psest_1221	Polyphosphate kinase 2, PPK2 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1222	Psest_1222	nucleoid-associated protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1223	Psest_1223	1,4-dihydroxy-2-naphthoate octaprenyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1224	Psest_1224	Predicted arabinose efflux permease, MFS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1225	Psest_1225	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1226	Psest_1226	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1227	Psest_1227	23S rRNA (adenine1618-N6)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1228	Psest_1228	Predicted arabinose efflux permease, MFS family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1229	Psest_1229	Di- and tricarboxylate transporters  	2507149015	Pseudomonas stutzeri RCH2
Psest_1230	Psest_1230	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1231	Psest_1231	sodium/proton antiporter, NhaD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1232	Psest_1232	valyl-tRNA synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1233	Psest_1233	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1234	Psest_1234	DNA polymerase III, chi subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_1235	Psest_1235	leucyl aminopeptidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1236	Psest_1236	lipopolysaccharide export system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1237	Psest_1237	lipopolysaccharide export system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1238	Psest_1238	Uncharacterized membrane protein YckC, RDD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1239	Psest_1239	cold-shock DNA-binding protein family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1241	Psest_1241	S-adenosylmethionine:tRNA ribosyltransferase-isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1242	Psest_1242	tRNA-guanine transglycosylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1243	Psest_1243	protein translocase subunit yajC  	2507149015	Pseudomonas stutzeri RCH2
Psest_1244	Psest_1244	preprotein translocase subunit SecD  	2507149015	Pseudomonas stutzeri RCH2
Psest_1245	Psest_1245	preprotein translocase subunit SecF  	2507149015	Pseudomonas stutzeri RCH2
Psest_1246	Psest_1246	Uncharacterized conserved protein YcfJ, contains glycine zipper 2TM domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_1247	Psest_1247	myo-inositol-1(or 4)-monophosphatase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1248	Psest_1248	tRNA (cytidine32/uridine32-2'-O)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1249	Psest_1249	serine O-acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1250	Psest_1250	transcriptional regulator, BadM/Rrf2 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_1251	Psest_1251	cysteine desulfurase IscS  	2507149015	Pseudomonas stutzeri RCH2
Psest_1252	Psest_1252	FeS assembly scaffold apoprotein IscU  	2507149015	Pseudomonas stutzeri RCH2
Psest_1253	Psest_1253	Iron-binding apoprotein IscA  	2507149015	Pseudomonas stutzeri RCH2
Psest_1254	Psest_1254	Co-chaperone protein HscB  	2507149015	Pseudomonas stutzeri RCH2
Psest_1255	Psest_1255	Chaperone protein HscA  	2507149015	Pseudomonas stutzeri RCH2
Psest_1256	Psest_1256	ferredoxin, 2Fe-2S  	2507149015	Pseudomonas stutzeri RCH2
Psest_1257	Psest_1257	FeS assembly protein IscX  	2507149015	Pseudomonas stutzeri RCH2
Psest_1258	Psest_1258	nucleoside diphosphate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1259	Psest_1259	23S rRNA m(2)A-2503 methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1260	Psest_1260	type IV pilus assembly protein PilF  	2507149015	Pseudomonas stutzeri RCH2
Psest_1261	Psest_1261	cytoskeleton protein RodZ  	2507149015	Pseudomonas stutzeri RCH2
Psest_1262	Psest_1262	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1263	Psest_1263	histidyl-tRNA synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1264	Psest_1264	Putative negative regulator of RcsB-dependent stress response  	2507149015	Pseudomonas stutzeri RCH2
Psest_1265	Psest_1265	Beta-barrel assembly machine subunit BamB  	2507149015	Pseudomonas stutzeri RCH2
Psest_1266	Psest_1266	GTP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1267	Psest_1267	serine O-acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1268	Psest_1268	methionine aminotransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1269	Psest_1269	Carbon-nitrogen hydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_1270	Psest_1270	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_1271	Psest_1271	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family  	2507149015	Pseudomonas stutzeri RCH2
